22.09.2024 05:00;0,714;9,14
22.09.2024 06:00;0,796;9,126
22.09.2024 07:00;0,691;9,488
22.09.2024 08:00;0,725;9,727
22.09.2024 09:00;1,057;10,305
22.09.2024 10:00;1,091;7,376
22.09.2024 11:00;0,661;3,64
22.09.2024 12:00;0,735;3,499
22.09.2024 13:00;1,077;5,231
22.09.2024 14:00;1,219;3,499
22.09.2024 15:00;2,157;3,246
22.09.2024 16:00;0,585;8,41
22.09.2024 17:00;0,565;12,997
22.09.2024 18:00;0,659;14,01
22.09.2024 19:00;0,9;24,999
22.09.2024 20:00;0,918;25,627
22.09.2024 21:00;1,016;14,955
22.09.2024 22:00;0,856;11,392
22.09.2024 23:00;0,972;10,113
23.09.2024 00:00;2,412;7,423
23.09.2024 01:00;0,882;9,063
23.09.2024 02:00;0,805;7,422
23.09.2024 03:00;0,875;2,722
23.09.2024 04:00;0,829;2,402
23.09.2024 05:00;0,759;5,076
23.09.2024 06:00;0,784;9,802
23.09.2024 07:00;0,769;14,15
23.09.2024 08:00;0,788;20,296
23.09.2024 09:00;0,779;13,823
23.09.2024 10:00;0,621;10,474
23.09.2024 11:00;0,682;8,031
23.09.2024 12:00;2,245;6,727
23.09.2024 13:00;0,679;6,441
23.09.2024 14:00;0,517;6,816
23.09.2024 15:00;0,533;7,425
23.09.2024 16:00;0,461;7,991
23.09.2024 17:00;0,499;10,79
23.09.2024 18:00;0,379;15,376
23.09.2024 19:00;0,822;24,893
23.09.2024 20:00;1,507;33,593
23.09.2024 21:00;1,252;15,227
23.09.2024 22:00;2,037;7,42
23.09.2024 23:00;1,218;4,007
24.09.2024 00:00;0,698;4,01
24.09.2024 01:00;0,665;4,003
24.09.2024 02:00;0,675;4,003
24.09.2024 03:00;0,601;4,004
24.09.2024 04:00;0,707;4,004
24.09.2024 05:00;0,639;5,129
24.09.2024 06:00;0,694;8,794
24.09.2024 07:00;0,701;11,218
24.09.2024 08:00;0,63;14,107
24.09.2024 09:00;0,599;11,802
24.09.2024 10:00;0,518;2,501
24.09.2024 11:00;0,567;2,011
24.09.2024 12:00;0,617;1,942
24.09.2024 13:00;1,862;1,925
24.09.2024 14:00;0,588;1,9
24.09.2024 15:00;0,479;1,935
24.09.2024 16:00;0,489;2,921
24.09.2024 17:00;0,5;8,41
24.09.2024 18:00;1,151;11,018
24.09.2024 19:00;0,618;11,905
24.09.2024 20:00;0,603;13,699
24.09.2024 21:00;0,726;5,733
24.09.2024 22:00;0,652;1,718
24.09.2024 23:00;0,525;1,638
25.09.2024 00:00;1,686;1,301
25.09.2024 01:00;0,465;1,006
25.09.2024 02:00;0,442;0,835
25.09.2024 03:00;0,502;0,68
25.09.2024 04:00;0,479;0,597
25.09.2024 05:00;0,571;0,577
25.09.2024 06:00;0,539;0,994
25.09.2024 07:00;0,603;5,018
25.09.2024 08:00;0,482;8,972
25.09.2024 09:00;0,415;4,5
25.09.2024 10:00;0,452;1,655
25.09.2024 11:00;0,407;1,344
25.09.2024 12:00;0,373;0,855
25.09.2024 13:00;0,44;0,695
25.09.2024 14:00;0,388;0,691
25.09.2024 15:00;0,395;0,557
25.09.2024 16:00;0,413;0,599
25.09.2024 17:00;1,782;0,6
25.09.2024 18:00;0,432;4,591
25.09.2024 19:00;1,19;8,384
25.09.2024 20:00;1,26;10,007
25.09.2024 21:00;0,821;8
25.09.2024 22:00;0,71;1,83
25.09.2024 23:00;0,499;0,506
26.09.2024 00:00;2,098;0,409
26.09.2024 01:00;0,449;
26.09.2024 02:00;0,573;0,409
26.09.2024 03:00;0,604;0,409
26.09.2024 04:00;0,597;0,409
26.09.2024 05:00;0,635;0,301
26.09.2024 06:00;0,615;3,042
26.09.2024 07:00;0,599;9,007
26.09.2024 08:00;0,707;9,405
26.09.2024 09:00;0,429;8,388
26.09.2024 10:00;0,563;6,778
26.09.2024 11:00;0,449;1,742
26.09.2024 12:00;0,475;1,104
26.09.2024 13:00;0,434;1,155
26.09.2024 14:00;0,408;1,208
26.09.2024 15:00;0,744;1,268
26.09.2024 16:00;1,853;3,743
26.09.2024 17:00;0,407;4,052
26.09.2024 18:00;0,427;7,01
26.09.2024 19:00;0,702;8,876
26.09.2024 20:00;0,73;10,493
26.09.2024 21:00;0,843;8,565
26.09.2024 22:00;1,407;6,177
26.09.2024 23:00;0,645;5,911
27.09.2024 00:00;3,028;3,63
27.09.2024 01:00;1,252;0,6
27.09.2024 02:00;0,971;0,6
27.09.2024 03:00;0,93;0,6
27.09.2024 04:00;0,859;0,428
27.09.2024 05:00;0,809;0,6
27.09.2024 06:00;0,843;1,686
27.09.2024 07:00;0,743;2,9
27.09.2024 08:00;0,402;3,767
27.09.2024 09:00;0,514;5,482
27.09.2024 10:00;0,569;2,634
27.09.2024 11:00;0,579;0,835
27.09.2024 12:00;0,644;0,6
27.09.2024 13:00;0,518;0,627
27.09.2024 14:00;0,853;0,492
27.09.2024 15:00;0,607;0,406
27.09.2024 16:00;0,577;0,475
27.09.2024 17:00;0,571;0,501
27.09.2024 18:00;0,629;1,407
27.09.2024 19:00;1,224;2,323
27.09.2024 20:00;1,547;4,523
27.09.2024 21:00;0,647;0,874
27.09.2024 22:00;1,536;0,501
27.09.2024 23:00;0,64;0,492
28.09.2024 00:00;1,799;0,371
28.09.2024 01:00;0,541;0,29
28.09.2024 02:00;0,542;0,303
28.09.2024 03:00;0,613;0,329
28.09.2024 04:00;0,564;0,316
28.09.2024 05:00;0,642;0,327
28.09.2024 06:00;0,644;0,415
28.09.2024 07:00;0,639;1,196
28.09.2024 08:00;0,752;2,286
28.09.2024 09:00;1,261;2,665
28.09.2024 10:00;0,593;1,599
28.09.2024 11:00;2,172;2,034
28.09.2024 12:00;0,682;2,274
